num,pubName,stripped,address,pubID
6337,"Kings Arms, Thirsk",kings arms,"Kings Arms, Sandhutton, Sandhutton, YO7 4RW",68288
6338,"Red Lion, Newport",red lion,"Red Lion, Newport Road, Sutton, TF10 8DQ",68315
6339,"Red Lion, Telford",red lion,"Red Lion, Holyhead Road, Wellington, TF1 2EW",68330
6340,"Queens Head, Orpington",queens head,"Queens Head, 25 High Street, Downe, BR6 7US",68359
6341,"The George & Dragon, Orpington",george & dragon,"The George & Dragon, 26 High Street, Downe, BR6 7UT",68360
6342,"George & Dragon, Stone",george & dragon,"George & Dragon, Meaford, Meaford, ST15 0PX",68384
6343,"The White House, Telford",white house,"The White House, Wellington Road, Muxton, TF2 8NG",68410
6344,"The Crown & Anchor, Stonegravels, Chesterfield",crown & anchor,"The Crown & Anchor, Sheffield Road, Chesterfield, S41 7JH",6842
6345,"The Globe Inn, Hythe Central, Hythe",globe inn,"The Globe Inn, 6-8 High Street, Hythe, CT21 5AT",68427
6346,"Prince of Wales, Hounslow",prince of wales,"Prince of Wales, Terminal 4, Airside, Heathrow Airport, TW6 3XA",68435
6347,"The Sun Inn, Ellesmere",sun inn,"The Sun Inn, Ellesmere Road, Welshampton, SY12 0PH",68438
6348,"Bridge Inn, Wrexham",bridge inn,"Bridge Inn, Hawarden Road, Caergwrle, LL12 9DT",68440
6349,"Queens Arms, Edenbridge",queens arms,"Queens Arms, Cowden Pound, Cowden Pound, TN8 5NP",68476
6350,"Victoria Hotel, Woolston, Southampton",victoria hotel,"Victoria Hotel, Victoria Road, Southampton, SO19 9EF",68478
6351,"Brewhouse & Kitchen, EC1",brewhouse & kitchen,"Brewhouse & Kitchen, Torrens Street, EC1, EC1V 1NQ",68487
6352,"Black Horse, King&#039;s Lynn",black horse,"Black Horse, Lynn Road, Castle Rising, PE31 6AG",68495
6353,"The Red Lion, Northwich",red lion,"The Red Lion, 277 Chester Road, Hartford, CW8 1QL",68500
6354,"Woodman Inn, Dudley",woodman inn,"Woodman Inn, Wakelams Fold, Gornal Wood, DY3 2UD",68537
6355,"The Lamb Inn, Stroud",lamb inn,"The Lamb Inn, Dr Crouch's Road, Eastcombe, GL6 7DN",68540
6356,"Boot Inn, Tarporley",boot inn,"Boot Inn, Boothsdale, Willington, CW6 0NH",68567
6357,"Royal Oak, Worcester",royal oak,"Royal Oak, Leominster Road, Broadwas, WR6 5NE",68590
6358,"The George Hotel, Darlington",george hotel,"The George Hotel, Cliffe, Piercebridge, DL2 3SW",68593
6359,"The White Swan, Sevenoaks",white swan,"The White Swan, Ash Road, Ash, TN15 7HJ",68614
6360,"Miller & Carter, Finham, Coventry",miller & carter,"Miller & Carter, Kenpass Highway, Coventry, CV3 6PB",68618
6361,"The Gate Inn, Chesterfield",gate inn,"The Gate Inn, Overgreen, Cutthorpe, S42 7BA",6864
6362,"George & Dragon, Chesterfield",george & dragon,"George & Dragon, 175  High Street, Clay Cross, S45 9DZ",6867
6363,"Miller & Carter, Cribbs Causeway, Bristol",miller & carter,"Miller & Carter, Cribbs Causeway, Bristol, BS10 7TL",68682
6364,"The Crown Inn, Longwell Green, Bristol",crown inn,"The Crown Inn, 126 Bath Road, Bristol, BS30 9DE",68683
6365,"Miller & Carter, Mitcham Common, Mitcham",miller & carter,"Miller & Carter, 1 Windmill Road, Mitcham, CR4 1HT",68688
6366,"The Golden Fleece, Chesterfield Town, Chesterfield",golden fleece,"The Golden Fleece, 9  High Street, Chesterfield, S40 1PS",6869
6367,"Miller & Carter, Southampton",miller & carter,"Miller & Carter, Providence Hill, Bursledon, SO31 8AU",68697
6368,"The Kings Head, Camberley",kings head,"The Kings Head, Guildford Road, Frimley Green, GU16 6NR",68709
6369,"Miller & Carter, Swindon Central, Swindon",miller & carter,"Miller & Carter, Drove Road, Swindon, SN1 3AG",68716
6370,"Queens Hotel, Harlech Central, Harlech",queens hotel,"Queens Hotel, Ffordd Morfa, Harlech, LL46 2UF",68724
6371,"Golden Fleece, Godalming",golden fleece,"Golden Fleece, Farnham Road, Elstead, GU8 6DB",68726
6372,"Park Hotel, Mount Vernon, Thurso",park hotel,"Park Hotel, Burnett Place, Thurso, KW14 8RE",68745
6373,"Royal Hotel, Thurso Town, Thurso",royal hotel,"Royal Hotel, Traill St, Thurso, KW14 8EH",68747
6374,"Station Hotel, Thurso Town, Thurso",station hotel,"Station Hotel, 54 Princes St, Thurso, KW14 7DH",68748
6375,"Slug & Lettuce, Wolverhampton Central, Wolverhampton",slug & lettuce,"Slug & Lettuce, 34 Queen Square, Wolverhampton, WV1 1TL",68754
6376,"Castle Inn, South Molton",castle inn,"Castle Inn, George Nympton, George Nympton, EX36 4JE",68763
6377,"Royal Oak, Pleck, Walsall",royal oak,"Royal Oak, Oxford Street, Walsall, WS2 9HY",68785
6378,"London Inn, South Molton",london inn,"London Inn, Molland, Molland, EX36 3NG",68801
6379,"New Inn, Okehampton",new inn,"New Inn, Green Hill, Sampford Courtenay, EX20 2TB",68806
6380,"New Inn, Winkleigh",new inn,"New Inn, West Road, Roborough, EX19 8SY",68807
6381,"Star & Garter, Putney, SW15",star & garter,"Star & Garter, 4 Lower Richmond Road, SW15, SW15 1JN",68817
6382,"Prince of Wales, St Leonards-On-Sea Town, St. Leonards-On-Sea",prince of wales,"Prince of Wales, 15 Western Road, St. Leonards-On-Sea, TN37 6DG",68828
6383,"The Lamb Inn, Battle",lamb inn,"The Lamb Inn, Pevensey Marsh, Hooe, TN33 9HH",68847
6384,"Horse & Groom, Reading",horse & groom,"Horse & Groom, Bath Road, Hare Hatch, RG10 9SB",68849
6385,"The Crown & Cushion, Chesterfield Town, Chesterfield",crown & cushion,"The Crown & Cushion, Low Pavement, Chesterfield, S40 1PB",6885
6386,"The Crown Inn, Pershore",crown inn,"The Crown Inn, Peopleton, Peopleton, WR10 2EE",68862
6387,"The Lamb Inn, Chesterfield",lamb inn,"The Lamb Inn, Loads Road, Holymoorside, S42 7EU",6888
6388,"White Lion, Oldfallow, Cannock",white lion,"White Lion, Stafford Road, Cannock, WS11 4AH",68894
6389,"Castle Hotel, Hythe",castle hotel,"Castle Hotel, The Green, Saltwood, CT21 4AJ",68896
6390,"Rose & Crown, Grange-Over-Sands",rose & crown,"Rose & Crown, Sunny Bank, Cark In Cartmel, LA11 7NU",68923
6391,"Wheatsheaf Inn, Ledbury",wheatsheaf inn,"Wheatsheaf Inn, Fromes Hill, Fromes Hill, HR8 1HT",68933
6392,"White Horse Inn, Keswick",white horse inn,"White Horse Inn, Scales, Scales, CA12 4SY",68954
6393,"Swan Hotel, Downham Market Town, Downham Market",swan hotel,"Swan Hotel, 29 High Street, Downham Market, PE38 9HF",68995
6394,"Wheatsheaf Inn, Abergele",wheatsheaf inn,"Wheatsheaf Inn, Dolwen Road, Betws-yn-Rhos, LL22 8AW",69014
6395,"The New Inn, Burnt Oak, Edgware",new inn,"The New Inn, 19 Burnt Oak Broadway, Edgware, HA8 5LD",69044
6396,"Coach & Horses, Chester Le Street",coach & horses,"Coach & Horses, Leybourn Hold, Birtley, DH3 1QF",69067
6397,"The New Inn, Chesterfield",new inn,"The New Inn, 160 Queen Victoria Road, New Tupton, S42 6DU",6910
6398,"The Cross Keys Inn, Leyburn",cross keys inn,"The Cross Keys Inn, Richmond Road, Bellerby, DL8 5QS",69119
6399,"The Talbot Inn, Frome",talbot inn,"The Talbot Inn, Selwood Street, Mells, BA11 3PN",69134
6400,"Castle Inn, Ludlow",castle inn,"Castle Inn, Castle Road, Richards Castle, SY8 4EW",69142
6401,"The Royal George, Craven Arms",royal george,"The Royal George, Lingen, Lingen, SY7 0DY",69144
6402,"The Green Man, Longfield Village, Longfield",green man,"The Green Man, Main Road, Longfield Hill, Longfield, DA3 7AS",69150
6403,"The White Lion Inn, Andover",white lion inn,"The White Lion Inn, Winchester Road, Wherwell, SP11 7JF",69153
6404,"Black Bull, Coldstream",black bull,"Black Bull, Etal Village, Etal, TD12 4TL",69160
6405,"The Castle Hotel (JD Wetherspoon), Ruthin Central, Ruthin",castle hotel,"The Castle Hotel (JD Wetherspoon), St. Peters Square, Ruthin, LL15 1AA",69162
6406,"Kings Arms, Stowmarket Town, Stowmarket",kings arms,"Kings Arms, Station Road East, Stowmarket, IP14 1RQ",69167
6407,"Duke of York, Hull",duke of york,"Duke of York, 70 Church Street, Hull, HU7 4TD",69174
6408,"The Green Dragon, Northwich Central, Northwich",green dragon,"The Green Dragon, 169 Witton Street, Northwich, CW9 5LP",69212
6409,"Ye Olde Ship Inn, Monkseaton, Whitley Bay",ship inn,"Ye Olde Ship Inn, Front Street, Whitley Bay, NE25 8DP",69270
6410,"The Red Lion, Chesterfield",red lion,"The Red Lion, Church Street, Brimington, S43 1JG",6930
6411,"The Red Lion, Whittington, Chesterfield",red lion,"The Red Lion, 570  Sheffield Road, Chesterfield, S41 8LX",6931
6412,"Kings Head Hotel, Manchester",kings head hotel,"Kings Head Hotel, 169 Market Street, Droylsden, M43 7AY",69316
6413,"Rose & Crown, Brampton, Chesterfield",rose & crown,"Rose & Crown, 104  Old Road, Chesterfield, S40 2QT",6934
6414,"Horse & Jockey, Ellesmere Port Central, Ellesmere Port",horse & jockey,"Horse & Jockey, Dock Street, Ellesmere Port, CH65 4DH",69382
6415,"The White Horse, Luton",white horse,"The White Horse, Stoney Lane, Tea Green, LU2 8PS",69391
6416,"Red Lion, Llandysul",red lion,"Red Lion, Dre-Fach, Felindre, SA44 5UH",69457
6417,"Black Horse, Llandysul",black horse,"Black Horse, Pentre-Cwrt, Pentre-Cwrt, SA44 5AX",69459
6418,"The Chequers Inn (JD Wetherspoon), Stourbridge Central, Stourbridge",chequers inn,"The Chequers Inn (JD Wetherspoon), 96 High Street, Stourbridge, DY8 1EQ",69469
6419,"Red Lion Inn, Truro",red lion inn,"Red Lion Inn, Main Road, Blackwater, TR4 8EU",69470
6420,"New Inn, Tregaron",new inn,"New Inn, Llanddewi Brefi, Llanddewi Brefi, SY25 6RS",69474
6421,"The White Swan Inn, Aberystwyth",white swan inn,"The White Swan Inn, Stryd yr Ysgol, Llanon, SY23 5HY",69477
6422,"George Hotel, Hope Valley",george hotel,"George Hotel, Main Road, Hathersage, S32 1BB",69483
6423,"Sportsman Inn, Chesterfield",sportsman inn,"Sportsman Inn, 207  North Wingfield Road, Grassmoor, S42 5EJ",6952
6424,"Bridge Inn, Worcester",bridge inn,"Bridge Inn, Stanford Bridge, Stanford Bridge, WR6 6RU",69523
6425,"Falcon Inn, Aberystwyth",falcon inn,"Falcon Inn, Llanilar, Llanilar, SY23 4PA",69558
6426,"The Star Inn, Chesterfield",star inn,"The Star Inn, 51  Rupert Street, Lower Pilsley, S45 8DB",6956
6427,"Slug & Lettuce, Stockton Heath, Warrington",slug & lettuce,"Slug & Lettuce, Grappenall Road, Warrington, WA4 6LG",69587
6428,"The Talbot Hotel, Peterborough",talbot hotel,"The Talbot Hotel, New Street, Oundle, PE8 4EA",69595
6429,"Sun Inn, Chesterfield Town, Chesterfield",sun inn,"Sun Inn, West Bars, Chesterfield, S40 1AQ",6960
6430,"Red Lion, Withington, Manchester",red lion,"Red Lion, 530-532 Wilmslow Road, Manchester, M20 4BT",69603
6431,"The Royal Hotel, Deal Town, Deal",royal hotel,"The Royal Hotel, Beach Street, Deal, CT14 6JD",69608
6432,"White Lion Inn, Oakham",white lion inn,"White Lion Inn, 38 Main Street, Whissendine, LE15 7ET",69625
6433,"Kings Head, Denbigh",kings head,"Kings Head, A525, Llanrhaeadr, LL16 4NL",69645
6434,"The Horse & Jockey, Buxton",horse & jockey,"The Horse & Jockey, Queens Street, Tideswell, SK17 8JZ",69648
6435,"Ye Olde Red Lion, Sutton",red lion,"Ye Olde Red Lion, 17 Park Road, Cheam, SM3 8QB",69683
6436,"Rose & Crown, Nottingham",rose & crown,"Rose & Crown, Main Road, Cotgrave, NG12 3HQ",69704
6437,"Slug & Lettuce, Beckenham Town, Beckenham",slug & lettuce,"Slug & Lettuce, 150-154 High Street, Beckenham, BR3 1EA",69737
6438,"The Greyhound Inn, Bedale",greyhound inn,"The Greyhound Inn, Brookside, Hackforth, DL8 1PB",69739
6439,"The New Inn, Swindon",new inn,"The New Inn, Mill Lane, Winterbourne Monkton, SN4 9NW",69740
6440,"New Inn, Nottingham",new inn,"New Inn, 7 Tamworth Road, Long Eaton, NG10 1JE",69749
6441,"Old Ship Inn, Nottingham",ship inn,"Old Ship Inn, Main Street, Lowdham, NG14 7BE",69754
6442,"Miller & Carter, Liverpool",miller & carter,"Miller & Carter, Atlantic Pavilion, Albert Dock, Liverpool, L3 4AF",69780
6443,"Adam & Eve, Hayes North, Hayes",adam & eve,"Adam & Eve, 830 Uxbridge Road, Hayes, UB4 0RR",69782
6444,"The White Hart (Lloyds No1), Aylesbury Town, Aylesbury",white hart,"The White Hart (Lloyds No1), Unit 4, Exchange Street, Aylesbury, HP20 1UR",69787
6445,"The White Horse, Beckenham Town, Beckenham",white horse,"The White Horse, 205 High Street, Beckenham, BR3 1AH",69812
6446,"The Horse & Jockey, Nottingham",horse & jockey,"The Horse & Jockey, 20 Nottingham Road, Stapleford, NG9 8AA",69848
6447,"White Hart Inn, Chesterfield",white hart inn,"White Hart Inn, Top Road, Calow, S44 5TE",6986
6448,"Black Horse, Cottingham",black horse,"Black Horse, 38 Old Village Road, Little Weighton, HU20 3US",69861
6449,"The Kings Arms, Berwick-Upon-Tweed Town, Berwick-Upon-Tweed",kings arms,"The Kings Arms, 43 Hide Hill, Berwick-Upon-Tweed, TD15 1EJ",69886
6450,"Kings Head, Berwick-Upon-Tweed Town, Berwick-Upon-Tweed",kings head,"Kings Head, 50-56 Church Street, Berwick-Upon-Tweed, TD15 1DX",69887
6451,"Blue Bell, Cottingham Town, Cottingham",blue bell,"Blue Bell, West Green, Cottingham, HU16 4BH",69893
6452,"Cross Keys Inn, Cottingham Town, Cottingham",cross keys inn,"Cross Keys Inn, 94 Northgate, Cottingham, HU16 4EH",69894
6453,"Railway Inn, Hull",railway inn,"Railway Inn, Main Street, New Ellerby, HU11 5AP",69907
6454,"The Plough Inn, Southall",plough inn,"The Plough Inn, 89 North Road, Southall, UB1 2JN",69913
6455,"King William IV, Millom",king william iv,"King William IV, Millom",69943
6456,"Swan Inn, Corsham",swan inn,"Swan Inn, Corsham",69951
6457,"The Royal Oak, Chesterfield Town, Chesterfield",royal oak,"The Royal Oak, 1  The Shambles, Chesterfield, S40 1PX",6996
6458,"Red Lion, Ulverston",red lion,"Red Lion, A5084, Lowick Bridge, LA12 8EF",69999
6459,"The Griffin Inn, Bath Central, Bath",griffin inn,"The Griffin Inn, Monmouth Street, Bath, BA1 2AJ",70
6460,"Star Inn, Stoke-On-Trent",star inn,"Star Inn, Main Road, Hollington, ST10 4HH",70000
6461,"The Slug & Lettuce, Newcastle Upon Tyne",slug & lettuce,"The Slug & Lettuce, Exchange Buildings, Quayside, Newcastle Upon Tyne, NE1 3DW",70018
6462,"The Red Lion, Battle",red lion,"The Red Lion, Off B2095, Hooe, TN33 9EW",70040
6463,"Queens Head, Brockhurst, Gosport",queens head,"Queens Head, 87 Brockhurst Road, Gosport, PO12 3AR",70052
6464,"Green Dragon, Rowner, Gosport",green dragon,"Green Dragon, 21 Rowner Road, Gosport, PO13 9UE",70072
6465,"White Horse Inn, Bridgemary, Gosport",white horse inn,"White Horse Inn, 36 Nobes Avenue, Gosport, PO13 0HU",70076
6466,"Rose & Crown, Gosport",rose & crown,"Rose & Crown, 59-61 Stoke Road, Gosport, PO12 1LS",70079
6467,"White Hart, Gosport",white hart,"White Hart, 195 Stoke Road, Gosport, PO12 1SE",70081
6468,"The White Hart Hotel, Hook Town, Hook",white hart hotel,"The White Hart Hotel, London Road, Hook, RG27 9DZ",70093
6469,"Castle Hotel, Coldstream Town, Coldstream",castle hotel,"Castle Hotel, 11 High Street, Coldstream, TD12 4AP",70109
6470,"Queens Hotel, Stonehaven Central, Stonehaven",queens hotel,"Queens Hotel, 9 Allardice Street, Stonehaven, AB39 2BS",70123
6471,"New Inn, Telford",new inn,"New Inn, Main Street, Blists Hill, TF7 5DU",70132
6472,"The George Hotel (JD Wetherspoon), Peterborough",george hotel,"The George Hotel (JD Wetherspoon), 10 Market Place, Whittlesey, PE7 1AB",70154
6473,"Miller & Carter (Sutton Park), Sutton Coldfield",miller & carter,"Miller & Carter (Sutton Park), Sutton Park, Boldmere, B73 6LH",70168
6474,"The Bush Inn, Alresford",bush inn,"The Bush Inn, East Lane, Ovington, SO24 0RE",70174
6475,"The White Horse, Woodbridge",white horse,"The White Horse, Low Street, Badingham, IP13 8JR",70193
6476,"Cottage Inn, Reading",cottage inn,"Cottage Inn, 26 Broad Lane, Upper Bucklebury, RG7 6QJ",70265
6477,"The Queens Hotel, Oban Town, Oban",queens hotel,"The Queens Hotel, Corran Esplanade, Oban, PA34 5AG",70294
6478,"Crown Hotel, York",crown hotel,"Crown Hotel, Horsefair, Boroughbridge, YO51 9LB",70307
6479,"Plough Inn, Hereford",plough inn,"Plough Inn, Off Green Lane, Little Dewchurch, HR2 6PW",70312
6480,"Royal Hotel, Girvan Town, Girvan",royal hotel,"Royal Hotel, 36 Montgomerie Street, Girvan, KA26 9HE",70341
6481,"White Lion, Nottingham",white lion,"White Lion, Nottingham Road, Bingham, NG13 8AT",70348
6482,"Ship Inn, North Berwick Central, North Berwick",ship inn,"Ship Inn, 7-9 Quality Street, North Berwick, EH39 4HJ",70366
6483,"White Lion Hotel, Crewe",white lion hotel,"White Lion Hotel, 31 Main Road, Weston, CW2 5NA",70409
6484,"The Red Lion Inn, Tarporley",red lion inn,"The Red Lion Inn, Vicarage Lane, Little Budworth, CW6 9BY",70423
6485,"The Commercial Hotel, Aboyne",commercial hotel,"The Commercial Hotel, The Square, Tarland, AB34 4TX",70433
6486,"Cross Keys Inn, Selkirk",cross keys inn,"Cross Keys Inn, B7009, Ettrickbridge, TD7 5JN",70440
6487,"Lion Hotel, Northwich",lion hotel,"Lion Hotel, 74 Main Road, Moulton, CW9 8PB",70449
6488,"The George Inn (JD Wetherspoon), Sandbach Central, Sandbach",george inn,"The George Inn (JD Wetherspoon), 39 High Street, Sandbach, CW11 1AL",70453
6489,"Waggon & Horses, Wilmslow",waggon & horses,"Waggon & Horses, 231 Wilmslow Road, Handforth, SK9 3JZ",70474
6490,"The Old Inn, An Ard, Gairloch",inn,"The Old Inn, Flowerdale, Gairloch, IV21 2BD",70482
6491,"Red Lion, Macclesfield",red lion,"Red Lion, Dicklow Cobb, Lower Withington, SK11 9EA",70507
6492,"Railway Inn, Leven",railway inn,"Railway Inn, 1 Station Wynd, Lower Largo, KY8 6BU",70510
6493,"The Pheasant Inn, Carnforth",pheasant inn,"The Pheasant Inn, A683, Casterton, LA6 2RX",70528
6494,"Royal Hotel, Barmouth Central, Barmouth",royal hotel,"Royal Hotel, King Edward Street, Barmouth, LL42 1AB",70580
6495,"The Sun Inn, Dorchester",sun inn,"The Sun Inn, Westlease, Lower Burton, DT2 7RZ",70594
6496,"Sun Inn, Nottingham",sun inn,"Sun Inn, 6 Derby Road, Eastwood, NG16 3NT",70638
6497,"Miller & Carter, Barnton, Edinburgh",miller & carter,"Miller & Carter, Queensferry Road, Edinburgh, EH4 6DY",70652
6498,"The White Horse, Cromer",white horse,"The White Horse, 34 High Street, Overstrand, NR27 0AB",70656
6499,"Star Inn, Bridgend",star inn,"Star Inn, Parc Newydd, Troes, CF35 5DL",70660
6500,"Star Inn, Dylife, Llanbrynmair",star inn,"Star Inn, Dylife, Llanbrynmair, SY19 7BW",70661
6501,"Wheatsheaf Hotel, Newcastle Upon Tyne",wheatsheaf hotel,"Wheatsheaf Hotel, Callerton Lane, Woolsington, NE13 8DF",70666
6502,"Royal Oak, Hucclecote, Gloucester",royal oak,"Royal Oak, Hucclecote Road, Gloucester, GL3 3TW",70670
6503,"White Horse, Headington, Oxford",white horse,"White Horse, 1 London Road, Oxford, OX3 7SP",70676
6504,"Victoria Inn, Westbury-On-Trym, Bristol",victoria inn,"Victoria Inn, 20  Chock Lane, Bristol, BS9 3EX",707
6505,"Greyhound Inn, Nottingham",greyhound inn,"Greyhound Inn, 133 Nottingham Road, Arnold, NG5 6LA",70735
6506,"Black Swan, Belper Town, Belper",black swan,"Black Swan, 44 Marketplace, Belper, DE56 1FD",70736
6507,"Red Lion, Llanbedr, Crickhowell",red lion,"Red Lion, Llanbedr, Crickhowell, NP8 1SR",70743
6508,"Royal Oak, Ilminster Town, Ilminster",royal oak,"Royal Oak, The Cross, Ilminster, TA19 0EH",70755
6509,"Queens Hotel, Inverkeithing Town, Inverkeithing",queens hotel,"Queens Hotel, 8-12 Church Street, Inverkeithing, KY11 1LJ",70826
6510,"Bridge Inn, Manchester",bridge inn,"Bridge Inn, 273 Clayton Lane, Clayton, M11 4SS",70831
6511,"The Kings Head, Bury St. Edmunds",kings head,"The Kings Head, The Street, Beck Row, IP28 8AE",70875
6512,"The White Swan, Wigan",white swan,"The White Swan, 828 Ormskirk Road, Pemberton, WN5 8AU",70881
6513,"Red Lion, Faversham",red lion,"Red Lion, Crockham Lane, Hernhill, ME13 9JR",70931
6514,"The Cock Inn, Sheffield",cock inn,"The Cock Inn, 5 Bridge Hill, Oughtibridge, S35 0FL",70939
6515,"Queens Head, Bishop Auckland",queens head,"Queens Head, 106 Front Street, Cockfield, DL13 5AA",70951
6516,"Anchor Inn, Consett",anchor inn,"Anchor Inn, B6309, Whittonstall, DH8 9JN",70965
6517,"The Griffin Inn, Dunstable",griffin inn,"The Griffin Inn, 2 Station Road, Toddington, LU5 6BN",70967
6518,"Old Harrow Inn, Sheffield",harrow inn,"Old Harrow Inn, 165 Main Street, Grenoside, S35 8PP",71008
6519,"Kings Arms, Stockton-On-Tees",kings arms,"Kings Arms, The Green, Great Stainton, TS21 1NA",71014
6520,"Village Inn, Barrow-In-Furness",village inn,"Village Inn, 7 Newton Cross Road, Newton In Furness, LA13 0LZ",71017
6521,"Black Bull Inn, Lancaster",black bull inn,"Black Bull Inn, Caton Green Road, Brookhouse, LA2 9JP",71037
6522,"Greyhound Inn, Kirkby-In-Furness",greyhound inn,"Greyhound Inn, A595, Grizebeck, LA17 7XJ",71069
6523,"White Hart, Lincoln",white hart,"White Hart, Linwood Road, Lissington, LN3 5AE",71073
6524,"Red Lion Inn, Spilsby",red lion inn,"Red Lion Inn, Skegness Road, Partney, PE23 4PG",71077
6525,"Royal Oak, Spilsby",royal oak,"Royal Oak, Chalk Pit Lane, Candlesby, PE23 5SE",71078
6526,"Wheel Inn, Spilsby",wheel inn,"Wheel Inn, Hanby Lane, Welton-le-Marsh, PE23 5TA",71080
6527,"Hare & Hounds, Kendal",hare & hounds,"Hare & Hounds, Lowgate, Levens, LA8 8PN",71085
6528,"Red Lion, Irlams O&#039; Th&#039; Height, Salford",red lion,"Red Lion, 279 Bolton Road, Salford, M6 7GU",71102
6529,"The Railway Inn, Belper",railway inn,"The Railway Inn, 120 Ashbourne Road, Cowers Lane, DE56 2LF",71138
6530,"Red Lion, Chesterfield",red lion,"Red Lion, Darley Road, Stonedge, S45 0LW",71156
6531,"Red Lion Inn, Matlock",red lion inn,"Red Lion Inn, Main Street, Birchover, DE4 2BN",71170
6532,"Queens Arms, Bromyard Central, Bromyard",queens arms,"Queens Arms, 30 High Street, Bromyard, HR7 4AE",71179
6533,"The Old Red Lion, Stoke-On-Trent",red lion,"The Old Red Lion, Froghall Road, Ipstones, ST10 2NA",71182
6534,"Half Moon Inn, Crediton",half moon inn,"Half Moon Inn, Lag Hill, Cheriton Fitzpaine, EX17 4JW",71240
6535,"London Inn, Crediton",london inn,"London Inn, Morchard Bishop, Morchard Bishop, EX17 6NW",71242
6536,"New Inn, Crediton",new inn,"New Inn, Coleford, Coleford, EX17 5BZ",71243
6537,"Red Lion, Exeter",red lion,"Red Lion, Main Road, Tedburn St. Mary, EX6 6EQ",71271
6538,"Castle Inn, Dawlish",castle inn,"Castle Inn, 18 Fordens Lane, Holcombe, EX7 0LF",71272
6539,"Royal Oak, Newton Abbot",royal oak,"Royal Oak, Fore Street, Chudleigh, TQ13 0AY",71338
6540,"The White Hart, Stockbridge",white hart,"The White Hart, Station Road, Over Wallop, SO20 8HU",71348
6541,"The Inn on the Green, Tiverton Town, Tiverton",inn on green,"The Inn on the Green, Lowman Green, Tiverton, EX16 4LA",71387
6542,"Stag Inn, Tiverton",stag inn,"Stag Inn, Rackenford, Rackenford, EX16 8DT",71390
6543,"Star Inn, Driffield Town, Driffield",star inn,"Star Inn, 21 Exchange Street, Driffield, YO25 6LJ",71401
6544,"The Dog & Partridge, Stockport",dog & partridge,"The Dog & Partridge, 687 - 693 Didsbury Road, Heaton Mersey, SK4 3AG",71415
6545,"Ye Olde Rock Inn, Leek",rock inn,"Ye Olde Rock Inn, Off A53, Upper Hulme, ST13 8TY",71430
6546,"Pitcher & Piano, Swansea Central, Swansea",pitcher & piano,"Pitcher & Piano, 59-60 Wind Street, Swansea, SA1 1EG",71478
6547,"Pitcher & Piano, Southampton",pitcher & piano,"Pitcher & Piano, Channel Way, Ocean Village, SO14 3JB",71479
6548,"Prince of Wales, Belvedere Central, Belvedere",prince of wales,"Prince of Wales, 13 Woolwich Road, Belvedere, DA17 5EE",71531
6549,"Village Inn, Belvedere Central, Belvedere",village inn,"Village Inn, 104 Nuxley Road, Belvedere, DA17 5LD",71533
6550,"White Horse, Eye",white horse,"White Horse, Norwich Road, Stoke Ash, IP23 7ET",71543
6551,"The Slug & Lettuce, Bournemouth Central, Bournemouth",slug & lettuce,"The Slug & Lettuce, Richmond Hill, 4-15 Bourne Avenue,, Bournemouth, BH2 6DT",71603
6552,"White Hart, Ipswich",white hart,"White Hart, Helmingham Road, Otley, IP6 9NS",71605
6553,"The Crown Inn, Taunton",crown inn,"The Crown Inn, Ganges Hill, Fivehead, TA3 6PQ",71606
6554,"Rose & Crown, South Petherton",rose & crown,"Rose & Crown, Silver Street, East Lambrook, TA13 5HF",71607
6555,"Prince of Wales, Congleton Central, Congleton",prince of wales,"Prince of Wales, High Street, Congleton, CW12 1BD",71687
6556,"Waggon & Horses, Hollinwood, Oldham",waggon & horses,"Waggon & Horses, 483 Manchester Road, Oldham, OL8 3RB",71733
6557,"Victoria Inn, Burnage, Manchester",victoria inn,"Victoria Inn, 196 Burnage Road, Manchester, M19 1FL",71734
6558,"The Royal Hotel, Anstruther Town, Anstruther",royal hotel,"The Royal Hotel, 20 Rodger Street, Anstruther, KY10 3DU",71801
6559,"Hare & Hounds, Eynesbury, St. Neots",hare & hounds,"Hare & Hounds, Berkley Street, St. Neots, PE19 2TX",71832
6560,"The Royal Hotel, Liverpool",royal hotel,"The Royal Hotel, Marine Terrace, Waterloo, L22 5PR",71853
6561,"White Horse, Southminster Central, Southminster",white horse,"White Horse, 20 North Street, Southminster, CM0 7DF",71869
6562,"The Coach & Horses, Hitchin",coach & horses,"The Coach & Horses, 95 The Green, Stotfold, SG5 4DG",71872
6563,"The Rose & Crown, Stannington, Sheffield",rose & crown,"The Rose & Crown, 15 Bankfield Lane, Sheffield, S6 6BR",71885
6564,"New Inn, Hereford",new inn,"New Inn, Weavers Orchard, Staunton on Wye, HR4 7LR",71911
6565,"Bush Inn, Hereford",bush inn,"Bush Inn, A4110, Bush Bank, HR4 8EH",71914
6566,"Crown Inn, Hereford",crown inn,"Crown Inn, The Green, Dilwyn, HR4 8HL",71916
6567,"Red Lion, Hereford",red lion,"Red Lion, Madley, Madley, HR2 9PH",71924
6568,"Swan Inn, Kington",swan inn,"Swan Inn, Huntington, Huntington, HR5 3PY",71927
6569,"Royal Oak Inn, Kington",royal oak inn,"Royal Oak Inn, B4594, Gladestry, HR5 3NR",71928
