num,pubName,stripped,address,pubID
11693,"The New Inn, Hereford",new inn,"The New Inn, B4224, Fownhope, HR1 4PE",73935
11694,"The Old Bell, Gloucester Central, Gloucester",bell,"The Old Bell, 9a Southgate Street, Gloucester, GL1 1TG",73943
11695,"Harvester, Coventry Central, Coventry",harvester,"Harvester, Skydome, Croft Road, Coventry, CV1 3AZ",73950
11696,"The Lamb Inn, Mitcheldean Village, Mitcheldean",lamb inn,"The Lamb Inn, New Road, Mitcheldean, GL17 0BX",73960
11697,"The Kings Head Inn, Gloucester",kings head inn,"The Kings Head Inn, A40, Birdwood, GL19 3EF",73961
11698,"Bird in Hand, Glastonbury",bird in hand,"Bird in Hand, Main Road, Westhay, BA6 9TN",73963
11699,"The Kings Head Inn, Langport",kings head inn,"The Kings Head Inn, Ham Hill, High Ham, TA10 9BD",73964
11700,"White Lion, Frenchay, Bristol",white lion,"White Lion, Frenchay Common, Bristol, BS16 1LZ",740
11701,"Cafe Rouge, Cheltenham Central, Cheltenham",cafe rouge,"Cafe Rouge, 43 The Promenade, Cheltenham, GL50 1LE",74009
11702,"The Beehive, E3",beehive,"The Beehive, 104 Empson Street, Bromley-By-Bow, E3 3LT",74012
11703,"The Blacksmiths Arms, Llanmaes, Llantwit Major",blacksmiths arms,"The Blacksmiths Arms, Llanmaes, Llantwit Major, CF61 2XR",74031
11704,"The Bush Inn, Cowbridge",bush inn,"The Bush Inn, Llantrithyd Road, St Hilary, CF71 7DP",74032
11705,"Victoria Inn, Cowbridge",victoria inn,"Victoria Inn, Sigingstone, Sigingstone, CF71 7LP",74035
11706,"The Crown, Grange-Over-Sands",crown,"The Crown, High Newton, Newton-In-Cartmel, LA11 6JH",74047
11707,"The Anchor, Wallsend Central, Wallsend",anchor,"The Anchor, 166 High Street West, Wallsend, NE28 8HZ",74085
11708,"The Bull, Bury St. Edmunds",bull,"The Bull, The Street, Troston, IP31 1EW",74156
11709,"The Old Greyhound, Worcester Central, Worcester",greyhound,"The Old Greyhound, 46 New Street, Worcester, WR1 2DL",74164
11710,"The Blacksmiths Arms, Hull",blacksmiths arms,"The Blacksmiths Arms, 1 Main Street, Coniston, HU11 4JR",74177
11711,"Gate Inn, Sheffield",gate inn,"Gate Inn, Main Road (off B6065), Troway, S21 5RU",74180
11712,"White Lion, Bristol Central, Bristol",white lion,"White Lion, Colston Avenue, Bristol, BS1 1EB",742
11713,"The Pear Tree, Cambridge",pear tree,"The Pear Tree, High Street, Hildersham, CB21 6BU",74268
11714,"The Grapes Hotel, Buxton",grapes hotel,"The Grapes Hotel, Market Place, Longnor, SK17 0NT",74281
11715,"House, Leamington Spa",house,"House, 130 The Parade, Leamington Spa, CV32 4AG",74320
11716,"The Royal Oak Inn, Grange-Over-Sands",royal oak inn,"The Royal Oak Inn, The Gill, Lindale, LA11 6LX",74326
11717,"Miller & Carter, Birmingham Central, Birmingham",miller & carter,"Miller & Carter, 178-180 Wharfside Street, The Mailbox, Birmingham, B1 1RN",74341
11718,"The Swan, Bilston Central, Bilston",swan,"The Swan, 84 High Street, Bilston, WV14 0EZ",74343
11719,"The Market Tavern, Bilston Central, Bilston",market tavern,"The Market Tavern, 81 Church Street, Bilston, WV14 0BJ",74344
11720,"Lodge, Old Hunstanton, Hunstanton",lodge,"Lodge, 46 Old Hunstanton Road, Hunstanton, PE36 6HX",74359
11721,"The Chequers, Hook",chequers,"The Chequers, Reading Road, Eversley Cross, RG27 0NS",74361
11722,"The Tavern, Gloucester Road, SW7",tavern,"The Tavern, Holiday Inn Kensington Forum, 97 Cromwell Road, SW7, SW7 4DN",74380
11723,"Victoria Bar, Nairn Town, Nairn",victoria bar,"Victoria Bar, 57 High Street, Nairn, IV12 4BW",74399
11724,"The Stag, Alcester",stag,"The Stag, Alcester Road, Temple Grafton, B49 6NQ",74445
11725,"The Fox Inn, Dorchester",fox inn,"The Fox Inn, Corscombe, Corscombe, DT2 0NS",74451
11726,"The George, Ilminster Town, Ilminster",george,"The George, North Street, Ilminster, TA19 0DG",74452
11727,"The White Horse, Crewkerne",white horse,"The White Horse, North Street, Haselbury Plucknett, TA18 7RJ",74471
11728,"Carpenters Arms, Lower Clatcombe, Sherborne",carpenters arms,"Carpenters Arms, Bristol Road, Sherborne, DT9 4HS",74473
11729,"Three Horseshoes, Monmouth Town, Monmouth",three horseshoes,"Three Horseshoes, 21 Drybridge Street, Monmouth, NP25 5AD",74477
11730,"The White Swan, Downend, Bristol",white swan,"The White Swan, 70  North Street, Bristol, BS16 5SG",745
11731,"Café Rouge, Reading Central, Reading",café rouge,"Café Rouge, Riverside Level, The Oracle Centre, Reading, RG1 2AG",74504
11732,"Bell Inn, Matlock",bell inn,"Bell Inn, North Street, Cromford, DE4 3RG",7452
11733,"Black Swan, Matlock",black swan,"Black Swan, Market Place, Crich, DE4 5DD",7453
11734,"Three Horseshoes, Alcester",three horseshoes,"Three Horseshoes, Main Road, Wixford, B49 6DG",74556
11735,"The Windmill (Brewers Fayre), St. Leonards-On-Sea",windmill,"The Windmill (Brewers Fayre), 1 John Macadam Way, Baldslow, TN37 7DB",74557
11736,"Boat Inn, Matlock",boat inn,"Boat Inn, Scarthin, Cromford, DE4 3QF",7456
11737,"The Railway Tavern, Maryland, E15",railway tavern,"The Railway Tavern, 131 Angel Lane, E15, E15 1DB",74562
11738,"White Lion, Streatham, SW16",white lion,"White Lion, 232 Streatham High Rd, SW16, SW16 1BB",74565
11739,"Church Inn, Matlock",church inn,"Church Inn, Church Road, Darley Dale, DE4 2GG",7458
11740,"The Market Tavern, North Walsham Town, North Walsham",market tavern,"The Market Tavern, 18 Market Street, North Walsham, NR28 9BZ",74581
11741,"Fox & Hounds, Sheffield",fox & hounds,"Fox & Hounds, Main Road (B6056), Marsh Lane, S21 5RH",74594
11742,"Duke Of Wellington, Matlock Town, Matlock",duke of wellington,"Duke Of Wellington, 115  Wellington Street, Matlock, DE4 3GX",7464
11743,"The Rose & Crown, Sheffield",rose & crown,"The Rose & Crown, Barnsley Road, Hoylandswaine, S36 7JA",74652
11744,"The George Inn, Andover",george inn,"The George Inn, Back Lane, Vernham Dean, SP11 0JY",74657
11745,"The Gate Inn, Matlock",gate inn,"The Gate Inn, The Knoll, Tansley, DE4 5FN",7469
11746,"The Jolly Farmer, Southampton",jolly farmer,"The Jolly Farmer, 29 Fleet End Road, Warsash, SO31 9JH",74707
11747,"The Cock Inn, Drayton, Norwich",cock inn,"The Cock Inn, 1 Drayton High Road, Norwich, NR8 6AE",74728
11748,"Bulls Head, Bridgnorth",bulls head,"Bulls Head, B4555, Chelmarsh, WV16 6BA",74729
11749,"The Hope & Anchor, Matlock",hope & anchor,"The Hope & Anchor, Market Place, Wirksworth, DE4 4ET",7473
11750,"Bell Inn, Kettering",bell inn,"Bell Inn, High Street, Little Addington, NN14 4BD",74744
11751,"La Tasca, West India Quay, E14",la tasca,"La Tasca, West India Quay, E14, E14 4AE",74757
11752,"Prince of Wales, Corwen",prince of wales,"Prince of Wales, B4401, Cynwyd, LL21 0LD",74765
11753,"Halfway House, Belvedere Central, Belvedere",halfway house,"Halfway House, 165 Lower Road, Belvedere, DA17 6DQ",74766
11754,"The Kings Head, Matlock",kings head,"The Kings Head, 62  Yeoman Street, Bonsall, DE4 2AA",7478
11755,"Cafe Rouge, Berkhamsted Town, Berkhamsted",cafe rouge,"Cafe Rouge, 296 High Street, Berkhamsted, HP4 1AH",74790
11756,"The Windmill, Bristol",windmill,"The Windmill, 14  Windmill Hill, Bristol, BS3 4LU",748
11757,"Brass Monkey, Kelvingrove, Glasgow",brass monkey,"Brass Monkey, 1004 Argyle Street, Glasgow, G3 8LZ",74801
11758,"The White Lion, Newton Heath, Manchester",white lion,"The White Lion, 52 Old Church Street, Manchester, M40 2JF",74805
11759,"The White Hart, Wytham, Oxford",white hart,"The White Hart, Wytham, Oxford, OX2 8QA",74810
11760,"Wheatsheaf, Carmarthen",wheatsheaf,"Wheatsheaf, 22 High Street, Abergwili, SA31 2JA",74815
11761,"Spread Eagle, Carmarthen Town, Carmarthen",spread eagle,"Spread Eagle, 4-5 King Street, Carmarthen, SA31 1BD",74817
11762,"Crown Hotel, Amersham Town, Amersham",crown hotel,"Crown Hotel, 16 High Street, Amersham, HP7 0DH",74843
11763,"The Fox Inn, Warwick",fox inn,"The Fox Inn, High Street, Loxley, CV35 9JS",74851
11764,"Ship Inn, Pontypridd",ship inn,"Ship Inn, Hendresythan Road, Llantwit Fardre, CF38 1BH",74854
11765,"The Prince of Wales, Bedworth Central, Bedworth",prince of wales,"The Prince of Wales, Bulkington Road, Bedworth, CV12 9DT",74858
11766,"Travellers Rest, Bedworth Central, Bedworth",travellers rest,"Travellers Rest, 37 Bulkington Road, Bedworth, CV12 9DG",74859
11767,"Miners Arms, Nuneaton",miners arms,"Miners Arms, 49 Whittleford Road, Nuneaton, CV10 9HU",74863
11768,"Peacock, Matlock",peacock,"Peacock, Bakewell Road, Rowsley, DE4 2EB",7488
11769,"The Plough Inn, Matlock",plough inn,"The Plough Inn, Wheatley Road, Two Dales, DE4 2FF",7489
11770,"Red Lion Hotel, Matlock",red lion hotel,"Red Lion Hotel, Market Place, Wirksworth, DE4 4ET",7492
11771,"The Red Lion, Matlock Green, Matlock",red lion,"The Red Lion, Matlock Green, Matlock, DE4 3BT",7493
11772,"The Rising Sun, Matlock",rising sun,"The Rising Sun, Rise End, Middleton, DE4 4LS",7495
11773,"Chiquito, Glasshoughton, Castleford",chiquito,"Chiquito, Xscape Yorkshire, Colorado Way, Castleford, WF10 4TA",74953
11774,"The Railway Inn, Oswestry",railway inn,"The Railway Inn, B4396, Penybontfawr, SY10 0NU",74962
11775,"Café Rouge, North Greenwich, SE10",café rouge,"Café Rouge, Penrose Way, SE10, SE10 0EN",74963
11776,"The Rose & Crown, Trowbridge Town, Trowbridge",rose & crown,"The Rose & Crown, 36 Stallard Street, Trowbridge, BA14 9AA",74968
11777,"The Royal Oak, Matlock",royal oak,"The Royal Oak, North End, Wirksworth, DE4 4FG",7497
11778,"The White Horse Inn, Dorchester",white horse inn,"The White Horse Inn, Dorchester",74974
11779,"The Beehive (JD Wetherspoon), Gatwick Airport, Crawley",beehive,"The Beehive (JD Wetherspoon), Landside, South Terminal, Crawley, RH6 0RN",74981
11780,"The Snooty Fox, Tetbury Town, Tetbury",snooty fox,"The Snooty Fox, Market Place, Tetbury, GL8 8DD",74986
11781,"The Wheatsheaf, Cheltenham",wheatsheaf,"The Wheatsheaf, West End, Northleach, GL54 3EZ",74987
11782,"Kings Arms Hotel, Keswick Town, Keswick",kings arms hotel,"Kings Arms Hotel, Main Street, Keswick, CA12 5BN",75008
11783,"The Wheatsheaf, Crewe",wheatsheaf,"The Wheatsheaf, Bar Hill Road, Onneley, CW3 9QF",75053
11784,"The Brewery Tap (National Brewery Centre), Burton On Trent Town, Burton on Trent",brewery tap,"The Brewery Tap (National Brewery Centre), The National Brewery Centre Horninglow Street, Burton on Trent, DE14 1NG",75058
11785,"Queens Arms, Hereford Central, Hereford",queens arms,"Queens Arms, 4-5 Broad Street, Hereford, HR4 9AP",75063
11786,"The Wellington, Hereford Central, Hereford",wellington,"The Wellington, 57 Widemarsh Street, Hereford, HR4 9EA",75065
11787,"Three Tuns, Toft Hill, Bishop Auckland",three tuns,"Three Tuns, A68, Bishop Auckland, DL14 0JA",75066
11788,"The Wheatsheaf, Matlock",wheatsheaf,"The Wheatsheaf, 67  St. Johns Street, Wirksworth, DE4 4DS",7507
11789,"The Plough, Brockley Green, Sudbury",plough,"The Plough, Brockley Green, Sudbury, CO10 8DT",75077
11790,"The White Lion Inn, Matlock",white lion inn,"The White Lion Inn, 195  Starkholmes Road, Starkholmes, DE4 5JA",7508
11791,"Turtle Bay, Middlesbrough Central, Middlesbrough",turtle bay,"Turtle Bay, 32 Corporation Road, Middlesbrough, TS1 2RX",75099
11792,"The Bulls Head, Ripley",bulls head,"The Bulls Head, Denby Common, Denby Village, DE5 8PW",7513
11793,"The Old Cock Inn, Ripley Town, Ripley",cock inn,"The Old Cock Inn, 30 Church Street, Ripley, DE5 3BU",7514
11794,"Carpenters Arms, Leighton Buzzard",carpenters arms,"Carpenters Arms, 1 Horton Road, Slapton, LU7 9DB",75143
11795,"Royal Oak, Mold",royal oak,"Royal Oak, Water Street, Caerwys, CH7 5AT",75147
11796,"Crown Inn, Holywell",crown inn,"Crown Inn, Village Road, Lixwm, CH8 8NQ",75148
11797,"Park Hotel, Gasstown, Dumfries",park hotel,"Park Hotel, 208 Annan Road, Dumfries, DG1 3HE",75149
11798,"Crown Inn, Saltcoats Town, Saltcoats",crown inn,"Crown Inn, 5-7 Chapelwell Street, Saltcoats, KA21 5EB",75171
11799,"Cafe Rouge, Portsmouth",cafe rouge,"Cafe Rouge, Gunwharf Quays, Portsmouth, PO1 3FA",75178
11800,"Red Lion, Matlock",red lion,"Red Lion, National Tramway Museum, Crich, DE4 5DP",75184
11801,"The Three Horseshoes, Rotherham",three horseshoes,"The Three Horseshoes, 133 Bawtry Road, Wickersley, S66 2BW",75199
11802,"The Old Swan, Wrexham Central, Wrexham",swan,"The Old Swan, 6 Abbot Street, Wrexham, LL11 1TA",75205
11803,"Greyhound, Rhosnesni, Wrexham",greyhound,"Greyhound, 222 Holt Road, Wrexham, LL13 9EB",75207
11804,"The Golden Lion Hotel, Llanymynech",golden lion hotel,"The Golden Lion Hotel, Offa's Dyke, Llandysilio, SY22 6RB",75213
11805,"Cross Keys Inn, Llansantffraid",cross keys inn,"Cross Keys Inn, A495, Gwern Y Ciliau, SY22 6XS",75216
11806,"George Inn, Ripley",george inn,"George Inn, 56  Main Road, Lower Hartshay, DE5 3RP",7524
11807,"The Boat Inn, Chepstow Town, Chepstow",boat inn,"The Boat Inn, The Back, Chepstow, NP16 5HH",75246
11808,"The Rising Sun, Taunton",rising sun,"The Rising Sun, Lower Knapp, North Curry, TA3 6BG",75248
11809,"Kings Head, Meifod Village, Meifod",kings head,"Kings Head, A495, Meifod, SY22 6BY",75249
11810,"George Inn, Ripley Town, Ripley",george inn,"George Inn, Lowes Hill, Ripley, DE5 3DW",7525
11811,"The Holly Bush, Ripley South, Ripley",holly bush,"The Holly Bush, Brook Lane, Ripley, DE5 8JA",7527
11812,"Duke Of York, Malvern",duke of york,"Duke Of York, Ledbury Road, Berrow, WR13 6JQ",75293
11813,"Cross Keys, Tewkesbury",cross keys,"Cross Keys, B4080, Bredons Hardwick, GL20 7EE",75294
11814,"The Village Inn, Marehay, Ripley",village inn,"The Village Inn, 51  Upper Marehay, Ripley, DE5 8JF",7531
11815,"The Nags Head, Ripley Town, Ripley",nags head,"The Nags Head, 56  Butterley Hill, Ripley, DE5 3LT",7535
11816,"The Lounge, Biggleswade Town, Biggleswade",lounge,"The Lounge, Church Street, Biggleswade, SG18 0JS",75357
11817,"Hare & Hounds, Manchester",hare & hounds,"Hare & Hounds, 187 Abbey Hey Lane, Manchester, M18 8TN",75364
11818,"The Royal Oak Inn, Cromhall, Wotton-Under-Edge",royal oak inn,"The Royal Oak Inn, off B4058, Wotton-Under-Edge, GL12 8AD",75393
11819,"Cosy Club, Bath Central, Bath",cosy club,"Cosy Club, Unit R4, Southgate Place, Bath, BA1 1AP",75396
11820,"The Alexandra, Dennistoun, Glasgow",alexandra,"The Alexandra, 468 Duke Street, Glasgow, G31 1QN",75402
11821,"The Victoria, St. Werburghs, Bristol",victoria,"The Victoria, 40 James Street, Bristol, BS2 9US",75407
11822,"Anchor Inn, Hurley Common, Atherstone",anchor inn,"Anchor Inn, 118 Hurley Common, Atherstone, CV9 2LR",75412
11823,"The White Hart, Towcester",white hart,"The White Hart, Northampton Road, Grafton Regis, NN12 7SR",75416
11824,"The Carpenters Arms, Peterborough",carpenters arms,"The Carpenters Arms, South Street, Stanground, PE2 8HA",75435
11825,"Rose & Crown, Worcester",rose & crown,"Rose & Crown, Church Lane, Severn Stoke, WR8 9JQ",75436
11826,"The White Lion Inn, Holywell",white lion inn,"The White Lion Inn, Glan-yr-Afon, Llanasa, CH8 9BQ",75451
11827,"Red Lion, Holywell",red lion,"Red Lion, Main Street, Llanasa, CH8 9NE",75452
11828,"The Talbot, Ripley Town, Ripley",talbot,"The Talbot, 1  Butterley Hill, Ripley, DE5 3LT",7546
11829,"Coach & Horses, Hull",coach & horses,"Coach & Horses, Main Street, Welwick, HU12 0RY",75468
11830,"The Three Horse Shoes, Ripley Town, Ripley",three horse shoes,"The Three Horse Shoes, Market Place, Ripley, DE5 3BR",7549
11831,"The Bridge Inn, Rotherham Central, Rotherham",bridge inn,"The Bridge Inn, Greasbrough Road, Rotherham, S60 1RB",75498
11832,"White Lion, Ripley Town, Ripley",white lion,"White Lion, Market Place, Ripley, DE5 3BR",7550
11833,"Coach & Horses, Old Market, Bristol",coach & horses,"Coach & Horses, Gloucester Lane, Bristol, BS2 0DP",75504
11834,"The Griffin, Kempston, Bedford",griffin,"The Griffin, 174 Bedford Road, Bedford, MK42 8BL",75507
11835,"Butchers Arms, Mold",butchers arms,"Butchers Arms, Mold",75518
11836,"Old Stables, Moffat",stables,"Old Stables, Main Street, Beattock, DG10 9QX",75520
11837,"The Angel, Swadlincote Central, Swadlincote",angel,"The Angel, Church Street, Swadlincote, DE11 8LF",7554
11838,"The Bird In Hand, Swadlincote",bird in hand,"The Bird In Hand, 38  High Street, Measham, DE12 7HZ",7559
11839,"The Black Horse, Swadlincote",black horse,"The Black Horse, 17  Burton Road, Coton-In-The-Elms, DE12 8HJ",7560
11840,"The Chequers, Woburn",chequers,"The Chequers, Park Road, Westoning, MK45 5LA",75610
11841,"The Coach House, Malton",coach house,"The Coach House, Malton",75618
11842,"Black Lion, Swadlincote",black lion,"Black Lion, 3  Main Street, Blackfordby, DE11 8AB",7562
11843,"The Lion Hotel, Welshpool",lion hotel,"The Lion Hotel, B4390, Berriew, SY21 8PQ",75622
11844,"The Talbot Hotel, Welshpool",talbot hotel,"The Talbot Hotel, Welshpool",75623
11845,"The Red Lion, Welshpool",red lion,"The Red Lion, B4385, Castle Caereinion, SY21 9AL",75624
11846,"The Railway Inn, Welshpool",railway inn,"The Railway Inn, Forden, Forden, SY21 8NN",75625
11847,"The Horseshoe Inn, Welshpool",horseshoe inn,"The Horseshoe Inn, Berriew, Berriew, SY21 8AW",75626
11848,"The New Inn, Masbrough, Rotherham",new inn,"The New Inn, Midland Road, Rotherham, S61 1TF",75639
11849,"The Bulls Head, Swadlincote",bulls head,"The Bulls Head, Burton Road, Rosliston, DE12 8JU",7564
11850,"The Royal Oak, Bangor",royal oak,"The Royal Oak, Ffordd Llanllechid, Rachub, LL57 3EE",75645
11851,"White Horse Inn, Wotton-Under-Edge",white horse inn,"White Horse Inn, A38, Buckover, GL12 8DX",75675
11852,"The Stag Inn, Cemaes Bay Central, Cemaes Bay",stag inn,"The Stag Inn, High Street, Cemaes Bay, LL67 0EW",75676
11853,"Prince of Wales, Gatley, Cheadle",prince of wales,"Prince of Wales, Gatley Green, Cheadle, SK8 4NF",75680
11854,"The Griffin, Heald Green, Cheadle",griffin,"The Griffin, 124 Wilmslow Road, Cheadle, SK8 3BE",75681
11855,"Joiners Arms, Bodorgan",joiners arms,"Joiners Arms, High Street, Malltraeth, LL62 5AS",75697
11856,"Victoria Inn, Porthyfelin, Holyhead",victoria inn,"Victoria Inn, Porth Y Felin Road, Holyhead, LL65 1AU",75700
11857,"Crown Inn, Newhall, Swadlincote",crown inn,"Crown Inn, 145  Oversetts Road, Swadlincote, DE11 0SN",7572
11858,"The Crown Inn, Swadlincote",crown inn,"The Crown Inn, 23  Church Street, Appleby Magna, DE12 7BB",7573
11859,"Cafe Rouge, Reigate Town, Reigate",cafe rouge,"Cafe Rouge, 1 Church Street, Reigate, RH2 0AA",75755
11860,"The Hare & Hounds, Andover",hare & hounds,"The Hare & Hounds, Hungerford Lane, Charlton Down, SP11 0JA",75757
11861,"The Fox, Aspenden, Buntingford",fox,"The Fox, Aspenden Road, Buntingford, SG9 9PD",75759
11862,"The Foresters Arms, Swadlincote Central, Swadlincote",foresters arms,"The Foresters Arms, 67  High Street, Swadlincote, DE11 8JA",7576
11863,"The Mitre, Pwllheli Central, Pwllheli",mitre,"The Mitre, Mitre Terrace, Pwllheli, LL53 5HE",75781
11864,"The Globe Inn, Swadlincote",globe inn,"The Globe Inn, Main Street, Snarestone, DE12 7DB",7580
11865,"The Botanist, Sheffield Central, Sheffield",botanist,"The Botanist, Units 5A & 5B, Leopold Square, Sheffield, S1 2JG",75809
11866,"The Black Lion, Rhayader Town, Rhayader",black lion,"The Black Lion, North Street, Rhayader, LD6 5BU",75827
11867,"The Castle, Rhayader Town, Rhayader",castle,"The Castle, East Street, Rhayader, LD6 5DL",75828
11868,"Queens Head, Llanidloes Central, Llanidloes",queens head,"Queens Head, 11 Long Bridge Street, Llanidloes, SY18 6EE",75843
11869,"The Joiners Arms, Woodville, Swadlincote",joiners arms,"The Joiners Arms, 117  High Street, Swadlincote, DE11 7EA",7585
11870,"Lamb Inn, Newhall, Swadlincote",lamb inn,"Lamb Inn, Main Street, Swadlincote, DE11 0TW",7587
11871,"The Oak, Andover",oak,"The Oak, Malt House Lane, Smannell, SP11 6JJ",75882
11872,"The Old Inn, Clevedon Town, Clevedon",inn,"The Old Inn, 9  Walton Road, Clevedon, BS21 6AE",759
11873,"Miners Arms, Church Gresley, Swadlincote",miners arms,"Miners Arms, George Street, Swadlincote, DE11 9NT",7590
11874,"All Bar One, North Greenwich, SE10",all bar one,"All Bar One, Unit 2, The O2, SE10, SE10 0DX",75904
11875,"Cross Keys, Brough",cross keys,"Cross Keys, Main Road, Gilberdyke, HU15 2SP",75917
11876,"The Pack Horse, Lawrence Hill, Bristol",pack horse,"The Pack Horse, 166-168 Lawrence Hill, Bristol, BS5 0DN",75939
11877,"Nelson Inn, Woodville, Swadlincote",nelson inn,"Nelson Inn, 26  High Street, Swadlincote, DE11 7EH",7594
11878,"Wheatsheaf, Huntingdon",wheatsheaf,"Wheatsheaf, West Perry, Perry, PE28 0BX",75948
11879,"New Inn, Woodville, Swadlincote",new inn,"New Inn, High Street, Swadlincote, DE11 7EH",7595
11880,"The Ivy House, Pollards Wood, Chalfont St. Giles",ivy house,"The Ivy House, London Road, Chalfont St. Giles, HP8 4RS",75954
11881,"Red Lion, Lincoln",red lion,"Red Lion, Middle Street, Dunston, LN4 2EW",75967
11882,"Railway Inn, Midway, Swadlincote",railway inn,"Railway Inn, Midway Road, Swadlincote, DE11 7NR",7598
11883,"The Plough, Battersea, SW11",plough,"The Plough, 89 St Johns Hill, SW11, SW11 1SY",75985
11884,"The Railway Inn, Swadlincote",railway inn,"The Railway Inn, Ashby Road, Moira, DE12 6DN",7599
11885,"The Red Lion, Swadlincote",red lion,"The Red Lion, 28  Main Street, Linton, DE12 6PZ",7600
11886,"The Red Lion, Linthorpe, Middlesbrough",red lion,"The Red Lion, 438 Linthorpe Road, Middlesbrough, TS5 6HW",76002
11887,"The Castle Hotel, Brecon",castle hotel,"The Castle Hotel, Bronllys Road, Talgarth, LD3 0AA",76007
11888,"The White Horse, Dorking Town, Dorking",white horse,"The White Horse, High Street, Dorking, RH4 1BE",76008
11889,"Rising Sun, Church Gresley, Swadlincote",rising sun,"Rising Sun, 77  Church Street, Swadlincote, DE11 9NR",7601
11890,"Rising Sun, Woodville, Swadlincote",rising sun,"Rising Sun, Sun Street, Swadlincote, DE11 7DP",7602
11891,"Cafe Rouge, Epsom Town, Epsom",cafe rouge,"Cafe Rouge, 96-98 High Street, Epsom, KT19 8BJ",76023
11892,"Angel Inn, Llandeilo",angel inn,"Angel Inn, B4337, Llansawel, SA19 7JG",76026
11893,"The White Hart, Newcastle Emlyn",white hart,"The White Hart, A484, Cenarth, SA38 9JL",76027
11894,"Castle Hotel, Lampeter Town, Lampeter",castle hotel,"Castle Hotel, High Street, Lampeter, SA48 7BG",76036
11895,"Royal Oak, Church Gresley, Swadlincote",royal oak,"Royal Oak, 87  Regent Street, Swadlincote, DE11 9PJ",7604
11896,"The Royal Oak Inn, Swadlincote",royal oak inn,"The Royal Oak Inn, Main Street, Caldwell, DE12 6RR",7605
11897,"The Royal Oak, Newhall, Swadlincote",royal oak,"The Royal Oak, High Street, Swadlincote, DE11 0HP",7606
11898,"Café Rouge, Salford Quays, Salford",café rouge,"Café Rouge, Lowry Outlet Mall, Salford, M50 3AZ",76061
11899,"Royal Oak, Bulwell, Nottingham",royal oak,"Royal Oak, 56 Main Street, Nottingham, NG6 8EW",76069
11900,"Ye Olde Inn, Haverfordwest",inn,"Ye Olde Inn, B4330, Camrose, SA62 6HY",76083
11901,"The Royal Oak, Clevedon Town, Clevedon",royal oak,"The Royal Oak, 35  Copse Road, Clevedon, BS21 7QN",761
11902,"The Shoulder Of Mutton, Swadlincote",shoulder of mutton,"The Shoulder Of Mutton, 6  Chapel Street, Oakthorpe, DE12 7QT",7610
11903,"Castle Hotel, Llangadog Town, Llangadog",castle hotel,"Castle Hotel, Queens Square, Llangadog, SA19 9BW",76110
11904,"The Bank, Newcastle Central, Newcastle Upon Tyne",bank,"The Bank, 12 Scotswood Road, Newcastle Upon Tyne, NE4 7JB",76131
11905,"The Eagle, Newcastle Central, Newcastle Upon Tyne",eagle,"The Eagle, 42 Scotswood Road, Newcastle Upon Tyne, NE4 7JD",76132
11906,"The Miners Arms, Ulverston",miners arms,"The Miners Arms, 1 Fox Street, Swarthmoor, LA12 0HY",76157
11907,"The Wheel Inn, Midway, Swadlincote",wheel inn,"The Wheel Inn, Burton Road, Swadlincote, DE11 0DH",7618
11908,"The Cottage Inn, Haverfordwest",cottage inn,"The Cottage Inn, Main Street, Llangwm, SA62 4HH",76180
11909,"Sun Inn, Tenby",sun inn,"Sun Inn, Tenby",76187
11910,"The White Hart, Swadlincote",white hart,"The White Hart, 13  Bosworth Road, Measham, DE12 7LG",7619
11911,"White Swan Inn, Swadlincote",white swan inn,"White Swan Inn, Main Street, Walton-On-Trent, DE12 8LZ",7621
11912,"Punch Bowl, Hurlfield, Sheffield",punch bowl,"Punch Bowl, 95 Hurlfield Road, Sheffield, S12 2SF",76223
11913,"The Castle Inn, Axminster Town, Axminster",castle inn,"The Castle Inn, Castle Hill, Axminster, EX13 5NN",7623
11914,"Old Red Lion, Sheffield",red lion,"Old Red Lion, 210 Main Street, Grenoside, S35 8PR",76236
11915,"Black Boy, Manchester",black boy,"Black Boy, Bowland Road, Newall Green, M23 1JX",76255
11916,"Bricklayers Arms, Ordsall, Salford",bricklayers arms,"Bricklayers Arms, 146 Ordsall Lane, Salford, M5 3TP",76260
11917,"Cricketers Arms, Salford",cricketers arms,"Cricketers Arms, 227 Manchester Road, Swinton, M27 4TT",76262
11918,"Horse & Jockey, Bristol",horse & jockey,"Horse & Jockey, 56 Nags Head Hill, Bristol, BS5 8LW",76265
11919,"The Lamb Inn, Axminster Town, Axminster",lamb inn,"The Lamb Inn, Lyme Road, Axminster, EX13 5BE",7627
11920,"The Red Lion Inn, Axminster Town, Axminster",red lion inn,"The Red Lion Inn, Lyme Street, Axminster, EX13 5AU",7630
11921,"The Coach & Horses, Durham",coach & horses,"The Coach & Horses, Butchers Race, Croxdale, DH6 5JU",76303
11922,"The George Hotel, Axminster Town, Axminster",george hotel,"The George Hotel, George Street, Axminster, EX13 5DP",7631
11923,"Bush Inn, Clynderwen",bush inn,"Bush Inn, A478, Llandissilio, SA66 7TS",76315
11924,"Angel Inn, Clynderwen",angel inn,"Angel Inn, A478, Llandissilio, SA66 7TG",76316
11925,"Duke of York, St. Werburghs, Bristol",duke of york,"Duke of York, 2 Jubilee Road, Bristol, BS2 9RS",76350
11926,"Church Inn, Newton Heath, Manchester",church inn,"Church Inn, 1 Gaskill Street, Manchester, M40 1JB",76358
